mape,smape,rmse,mase,coverage,n_scored,mean_h,commodity,model,kind
0.0641638797019244,0.0645957270708324,50.12674157228536,0.8034949169130128,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",K-nearest neighbours,single
0.8514167948528982,1.5013857024254902,534.1139871263842,11.070269559427093,0.5,4,1.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Neural net (MLP),single
0.1415728055873135,0.1232349252317424,124.90466636237836,1.6617587982011013,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Bayesian ridge (lags),single
0.0988125898134432,0.0912792440449438,84.48382507112159,1.174247221214362,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Gaussian process,single
0.0915369601267599,0.0897058237021715,74.8689711032226,1.1271512921691569,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Ensemble: top-5 mean,ensemble
0.0854540873438772,0.0842396137047238,72.52617291637047,1.0536722174699844,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Ensemble: inverse-error,ensemble
0.1241674357545609,0.1164309578274271,87.35006000480261,1.523369237200266,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Ensemble: annealed weights,ensemble
0.1242997104116446,0.1165385652392054,87.43318142592453,1.5249897867055828,1.0,8,3.0,"BOX PANEL,SIZE:225(A) X 225(B) X 100(C)",Ensemble: greedy selection,ensemble
0.0589805585492172,0.0599492200624295,77.243275527943,0.4421876835380089,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Naive (last price),single
0.1904237946460309,0.1620457962614962,242.4160271517489,1.3657908156231375,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Seasonal naive (12m),single
0.0623030495346587,0.0627105603836828,76.92092801557337,0.4636072889602771,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Drift,single
0.0481386994240407,0.0493036916674284,71.83834693157422,0.3651179912302406,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Moving average (auto-k),single
0.0579276955530781,0.0589161921068435,76.57213816334949,0.4347279040533027,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Simple exp. smoothing,single
0.0599390072072894,0.0614171053301972,78.36196915145084,0.4507964943917794,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Holt trend (damped-auto),single
0.0796001422792795,0.0819311421224403,86.05510753538726,0.5878355040187745,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Holt-Winters seasonal,single
0.0579689105206677,0.058372992766132,73.62971888984546,0.4323050656003351,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Theta method,single
0.236605699987132,0.2087984163286879,214.02361205937865,1.668797781375456,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Linear trend,single
0.0556057792552387,0.0567409268056679,72.93092990042203,0.417818764827652,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Autoregressive (ridge),single
0.0650965948257185,0.0652011243317469,80.59623616792676,0.4801814583771496,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Random forest,single
